No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
1681,2010,3,12,0,213,-6,5,1006,NW,16.54,0,0
1682,2010,3,12,1,314,-9,10,1007,NW,31.74,0,0
1683,2010,3,12,2,59,-10,8,1009,NW,39.79,0,0
1684,2010,3,12,3,38,-10,6,1011,NW,47.84,0,0
1685,2010,3,12,4,29,-13,5,1012,NW,57.67,0,0
1686,2010,3,12,5,27,-13,4,1013,NW,64.82,0,0
1687,2010,3,12,6,20,-13,3,1015,NW,73.76,0,0
1688,2010,3,12,7,18,-14,3,1016,NW,82.7,0,0
1689,2010,3,12,8,19,-15,4,1018,NW,88.51,0,0
1690,2010,3,12,9,14,-16,5,1019,NE,3.13,0,0
1691,2010,3,12,10,19,-18,6,1020,NW,8.05,0,0
1692,2010,3,12,11,23,-20,7,1020,NW,12.97,0,0
1693,2010,3,12,12,14,-20,8,1020,NW,20.12,0,0
1694,2010,3,12,13,12,-18,9,1019,NW,25.93,0,0
1695,2010,3,12,14,12,-19,9,1019,NW,30.85,0,0
1696,2010,3,12,15,16,-18,9,1019,NE,3.13,0,0
1697,2010,3,12,16,16,-19,8,1019,SE,3.13,0,0
1698,2010,3,12,17,17,-18,8,1020,NE,3.13,0,0
1699,2010,3,12,18,19,-19,7,1020,SE,1.79,0,0
1700,2010,3,12,19,32,-17,4,1021,SE,2.68,0,0
1701,2010,3,12,20,53,-13,2,1023,cv,0.89,0,0
1702,2010,3,12,21,54,-8,0,1023,NE,0.89,0,0
1703,2010,3,12,22,52,-12,2,1024,SE,4.02,0,0
1704,2010,3,12,23,91,-5,1,1025,SE,8.04,0,0
1705,2010,3,13,0,79,-5,0,1026,SE,12.06,0,0
1706,2010,3,13,1,71,-6,0,1027,SE,16.08,0,0
1707,2010,3,13,2,47,-7,-1,1026,SE,19.21,0,0
1708,2010,3,13,3,40,-7,-1,1028,cv,0.89,0,0
1709,2010,3,13,4,41,-7,0,1028,SE,3.13,0,0
1710,2010,3,13,5,41,-8,0,1028,SE,6.26,0,0
1711,2010,3,13,6,38,-10,0,1028,SE,8.05,0,0
1712,2010,3,13,7,50,-10,-1,1028,cv,0.89,0,0
1713,2010,3,13,8,69,-12,0,1029,SE,1.79,0,0
1714,2010,3,13,9,82,-13,1,1029,SE,5.81,0,0
1715,2010,3,13,10,79,-13,2,1029,SE,9.83,0,0
1716,2010,3,13,11,76,-12,4,1029,SE,12.96,0,0
1717,2010,3,13,12,78,-12,5,1028,SE,16.98,0,0
1718,2010,3,13,13,71,-11,7,1027,SE,21,0,0
1719,2010,3,13,14,73,-10,7,1025,SE,25.02,0,0
1720,2010,3,13,15,68,-10,7,1024,SE,29.04,0,0
1721,2010,3,13,16,58,-9,8,1024,SE,33.96,0,0
1722,2010,3,13,17,61,-10,7,1023,SE,37.98,0,0
1723,2010,3,13,18,58,-11,6,1024,SE,42,0,0
1724,2010,3,13,19,75,-10,5,1024,SE,47.81,0,0
1725,2010,3,13,20,78,-10,4,1024,SE,51.83,0,0
1726,2010,3,13,21,64,-10,3,1025,SE,56.75,0,0
1727,2010,3,13,22,53,-11,3,1025,SE,60.77,0,0
1728,2010,3,13,23,41,-10,3,1025,cv,0.89,0,0
1729,2010,3,14,0,37,-11,2,1025,SE,3.13,0,0
1730,2010,3,14,1,44,-10,2,1025,SE,4.92,0,0
1731,2010,3,14,2,65,-9,2,1024,SE,6.71,0,0
1732,2010,3,14,3,68,-8,2,1023,cv,0.89,0,0
1733,2010,3,14,4,75,-9,2,1023,SE,0.89,0,1
1734,2010,3,14,5,80,-8,1,1023,cv,0.45,0,2
1735,2010,3,14,6,80,-6,1,1023,NW,3.13,0,3
1736,2010,3,14,7,105,-3,-1,1022,NW,6.26,1,0
1737,2010,3,14,8,86,-2,-1,1022,NW,9.39,2,0
1738,2010,3,14,9,93,-2,-1,1022,NW,11.18,3,0
1739,2010,3,14,10,90,-2,-1,1021,NW,14.31,4,0
1740,2010,3,14,11,73,-1,-1,1021,NW,16.1,6,0
1741,2010,3,14,12,68,-1,0,1021,NW,20.12,8,0
1742,2010,3,14,13,68,-1,0,1020,NW,23.25,9,0
1743,2010,3,14,14,78,-1,0,1019,NW,26.38,10,0
1744,2010,3,14,15,83,-1,0,1019,NW,28.17,11,0
1745,2010,3,14,16,86,-1,0,1019,NW,29.96,13,0
1746,2010,3,14,17,94,-1,0,1018,cv,0.45,14,0
1747,2010,3,14,18,112,-1,0,1018,NE,0.89,0,0
1748,2010,3,14,19,108,-2,-1,1018,NW,1.79,0,0
1749,2010,3,14,20,116,-1,0,1019,NW,4.92,0,0
1750,2010,3,14,21,105,-1,0,1019,NW,8.94,0,0
1751,2010,3,14,22,112,-1,1,1019,NW,12.07,0,0
1752,2010,3,14,23,87,-2,-1,1019,NW,13.86,0,0
1753,2010,3,15,0,103,-1,0,1019,NW,17.88,0,0
1754,2010,3,15,1,129,-1,0,1020,NW,21.01,0,0
1755,2010,3,15,2,153,-2,2,1020,NW,26.82,0,0
1756,2010,3,15,3,220,-3,1,1020,SE,1.79,0,0
1757,2010,3,15,4,175,-8,2,1020,NW,4.02,0,0
1758,2010,3,15,5,132,-10,2,1020,NW,11.17,0,0
1759,2010,3,15,6,69,-13,1,1021,NW,16.98,0,0
1760,2010,3,15,7,60,-12,0,1022,NW,22.79,0,0
1761,2010,3,15,8,50,-13,1,1023,NW,26.81,0,0
1762,2010,3,15,9,43,-13,1,1024,NW,33.96,0,0
1763,2010,3,15,10,36,-11,1,1025,NW,41.11,0,0
1764,2010,3,15,11,26,-12,2,1025,NW,50.05,0,0
1765,2010,3,15,12,21,-12,2,1025,NW,62.12,0,0
1766,2010,3,15,13,27,-11,2,1024,NW,73.3,0,0
1767,2010,3,15,14,21,-10,3,1024,NW,83.13,0,0
1768,2010,3,15,15,22,-11,3,1024,NW,94.31,0,0
1769,2010,3,15,16,22,-11,4,1024,NW,106.38,0,0
1770,2010,3,15,17,17,-11,4,1024,NW,116.21,0,0
1771,2010,3,15,18,25,-11,3,1024,NW,124.26,0,0
1772,2010,3,15,19,52,-12,3,1025,NW,129.18,0,0
1773,2010,3,15,20,30,-11,1,1026,NW,132.31,0,0
1774,2010,3,15,21,33,-13,2,1026,NW,134.1,0,0
1775,2010,3,15,22,38,-11,-1,1026,NW,135.89,0,0
1776,2010,3,15,23,44,-11,-1,1026,cv,0.89,0,0
1777,2010,3,16,0,61,-10,-3,1026,NW,0.89,0,0
1778,2010,3,16,1,63,-9,-3,1025,cv,0.89,0,0
1779,2010,3,16,2,72,-9,-4,1025,cv,1.78,0,0
1780,2010,3,16,3,67,-9,-4,1024,cv,2.67,0,0
1781,2010,3,16,4,55,-9,-6,1023,SE,0.89,0,0
1782,2010,3,16,5,50,-10,-7,1023,cv,0.89,0,0
1783,2010,3,16,6,55,-10,-7,1023,cv,1.78,0,0
1784,2010,3,16,7,71,-10,-7,1024,NE,0.89,0,0
1785,2010,3,16,8,79,-9,-3,1024,NW,1.79,0,0
1786,2010,3,16,9,72,-9,-1,1025,NW,3.58,0,0
1787,2010,3,16,10,73,-12,1,1024,NW,6.71,0,0
1788,2010,3,16,11,73,-15,2,1024,NW,8.5,0,0
1789,2010,3,16,12,53,-13,4,1023,NE,1.79,0,0
1790,2010,3,16,13,56,-13,5,1022,NE,3.58,0,0
1791,2010,3,16,14,60,-14,6,1022,NE,5.37,0,0
1792,2010,3,16,15,64,-13,6,1021,NW,1.79,0,0
1793,2010,3,16,16,53,-14,7,1021,NW,3.58,0,0
1794,2010,3,16,17,45,-12,7,1021,NW,6.71,0,0
1795,2010,3,16,18,54,-11,4,1021,NW,8.5,0,0
1796,2010,3,16,19,62,-10,3,1022,NW,11.63,0,0
1797,2010,3,16,20,63,-7,2,1023,NW,14.76,0,0
1798,2010,3,16,21,67,-9,2,1023,NE,1.79,0,0
1799,2010,3,16,22,85,-11,4,1024,NW,3.13,0,0
1800,2010,3,16,23,89,-11,4,1024,NE,3.13,0,0
1801,2010,3,17,0,76,-9,3,1025,NW,3.13,0,0
1802,2010,3,17,1,41,-7,2,1026,SE,1.79,0,0
1803,2010,3,17,2,83,-7,1,1026,NE,1.79,0,0
1804,2010,3,17,3,85,-11,2,1025,NE,6.71,0,0
1805,2010,3,17,4,41,-11,2,1026,NE,9.84,0,0
1806,2010,3,17,5,18,-12,2,1026,NE,13.86,0,0
1807,2010,3,17,6,27,-13,1,1027,NE,19.67,0,0
1808,2010,3,17,7,33,-15,1,1027,NE,26.82,0,0
1809,2010,3,17,8,34,-15,1,1028,NE,33.97,0,0
1810,2010,3,17,9,28,-16,2,1029,NE,39.78,0,0
1811,2010,3,17,10,27,-15,3,1029,NE,44.7,0,0
1812,2010,3,17,11,23,-15,5,1028,NE,49.62,0,0
1813,2010,3,17,12,22,-14,5,1027,NE,54.54,0,0
1814,2010,3,17,13,26,-17,6,1027,NE,58.56,0,0
1815,2010,3,17,14,20,-17,6,1026,SE,3.13,0,0
1816,2010,3,17,15,21,-17,7,1025,NE,3.13,0,0
1817,2010,3,17,16,24,-18,7,1025,cv,1.79,0,0
1818,2010,3,17,17,23,-17,7,1025,cv,2.68,0,0
1819,2010,3,17,18,28,-14,5,1025,SE,0.89,0,0
1820,2010,3,17,19,39,-12,3,1025,cv,0.89,0,0
1821,2010,3,17,20,51,-12,2,1026,SE,0.89,0,0
1822,2010,3,17,21,67,-11,1,1026,cv,0.45,0,0
1823,2010,3,17,22,66,-7,-1,1026,NE,0.89,0,0
1824,2010,3,17,23,76,-6,-1,1027,SE,4.92,0,0
1825,2010,3,18,0,71,-5,-1,1027,SE,9.84,0,0
1826,2010,3,18,1,89,-5,-2,1027,SE,13.86,0,0
1827,2010,3,18,2,96,-5,-2,1026,SE,17.88,0,0
1828,2010,3,18,3,91,-5,-2,1026,SE,19.67,0,0
1829,2010,3,18,4,86,-5,-2,1025,cv,0.89,0,0
1830,2010,3,18,5,83,-4,-2,1025,cv,1.78,0,0
1831,2010,3,18,6,80,-4,-1,1025,cv,2.67,0,0
1832,2010,3,18,7,90,-4,-1,1024,cv,3.56,0,0
1833,2010,3,18,8,110,-4,-1,1024,SE,1.79,0,0
1834,2010,3,18,9,135,-4,-1,1024,SE,3.58,0,0
1835,2010,3,18,10,144,-3,0,1023,SE,5.37,1,0
1836,2010,3,18,11,166,-3,1,1022,cv,0.89,0,0
1837,2010,3,18,12,179,-3,2,1021,SE,1.79,0,0
1838,2010,3,18,13,201,-3,3,1020,SE,3.58,0,0
1839,2010,3,18,14,227,-2,4,1018,cv,0.89,0,0
1840,2010,3,18,15,219,-2,3,1016,NW,3.13,0,0
1841,2010,3,18,16,208,-2,2,1015,NE,3.13,0,0
1842,2010,3,18,17,202,-3,2,1015,NW,4.02,0,0
1843,2010,3,18,18,205,-2,2,1014,NW,5.81,0,0
1844,2010,3,18,19,206,-2,2,1014,NW,7.6,0,0
1845,2010,3,18,20,209,-3,2,1014,cv,0.89,0,0
1846,2010,3,18,21,226,-2,2,1013,NE,0.89,0,0
1847,2010,3,18,22,222,-2,2,1012,NE,1.78,0,0
1848,2010,3,18,23,239,-2,2,1011,cv,0.89,0,0
1849,2010,3,19,0,241,-1,2,1011,cv,1.78,0,0
1850,2010,3,19,1,249,-1,3,1009,cv,2.67,0,0
1851,2010,3,19,2,248,0,3,1008,cv,3.56,0,0
1852,2010,3,19,3,247,2,3,1007,SE,1.79,0,1
1853,2010,3,19,4,228,2,3,1006,cv,0.89,0,2
1854,2010,3,19,5,225,2,3,1005,NW,0.89,0,3
1855,2010,3,19,6,222,2,3,1005,NW,1.78,0,0
1856,2010,3,19,7,221,2,2,1004,NW,3.57,0,0
1857,2010,3,19,8,214,2,3,1004,NW,5.36,0,0
1858,2010,3,19,9,217,2,3,1004,NW,8.49,0,0
1859,2010,3,19,10,231,2,3,1003,NW,10.28,0,0
1860,2010,3,19,11,249,3,4,1002,cv,0.89,0,0
1861,2010,3,19,12,245,3,5,1002,NE,1.79,0,0
1862,2010,3,19,13,250,3,5,1001,cv,0.89,0,0
1863,2010,3,19,14,232,2,7,1001,cv,1.78,0,0
1864,2010,3,19,15,243,2,7,1000,SE,1.79,0,0
1865,2010,3,19,16,239,2,7,1001,cv,0.89,0,0
1866,2010,3,19,17,234,2,7,1001,cv,1.78,0,0
1867,2010,3,19,18,240,2,7,1001,cv,2.67,0,0
1868,2010,3,19,19,224,2,6,1001,SE,1.79,0,0
1869,2010,3,19,20,206,2,6,1002,SE,5.81,0,0
1870,2010,3,19,21,217,2,5,1002,SE,8.94,0,0
1871,2010,3,19,22,180,2,4,1002,cv,0.89,0,0
1872,2010,3,19,23,180,2,4,1002,SE,1.79,0,0
1873,2010,3,20,0,183,3,4,1002,cv,0.89,0,0
1874,2010,3,20,1,180,3,5,1003,NE,1.79,0,0
1875,2010,3,20,2,216,3,4,1001,SE,1.79,0,0
1876,2010,3,20,3,215,3,4,1001,NW,1.79,0,0
1877,2010,3,20,4,700,2,6,1000,NW,4.92,0,0
1878,2010,3,20,5,NA,2,5,999,SE,1.79,0,0
1879,2010,3,20,6,NA,-6,9,1001,NW,12.07,0,0
1880,2010,3,20,7,473,-2,7,1002,NW,23.25,0,0
1881,2010,3,20,8,201,-5,7,1003,NW,35.32,0,0
1882,2010,3,20,9,274,-5,7,1004,NW,46.5,0,0
1883,2010,3,20,10,381,-5,7,1006,NW,58.57,0,0
1884,2010,3,20,11,343,-7,8,1008,NW,69.75,0,0
1885,2010,3,20,12,156,-10,8,1010,NW,84.95,0,0
1886,2010,3,20,13,64,-14,7,1012,NW,98.81,0,0
1887,2010,3,20,14,51,-19,10,1012,NW,114.01,0,0
1888,2010,3,20,15,47,-18,10,1012,NW,129.21,0,0
1889,2010,3,20,16,37,-17,10,1013,NW,140.39,0,0
1890,2010,3,20,17,26,-15,9,1014,NW,149.33,0,0
1891,2010,3,20,18,22,-13,8,1015,NW,158.27,0,0
1892,2010,3,20,19,19,-12,7,1016,NW,163.19,0,0
1893,2010,3,20,20,23,-12,7,1016,NW,166.32,0,0
1894,2010,3,20,21,21,-10,7,1017,NW,171.24,0,0
1895,2010,3,20,22,27,-7,6,1017,NW,177.05,0,0
1896,2010,3,20,23,41,-5,5,1017,NW,181.97,0,0
1897,2010,3,21,0,46,-6,3,1017,NW,185.1,0,0
1898,2010,3,21,1,55,-5,3,1017,cv,0.89,0,0
1899,2010,3,21,2,46,-5,2,1018,cv,1.78,0,0
1900,2010,3,21,3,60,-6,2,1017,SE,1.79,0,0
1901,2010,3,21,4,47,-6,0,1016,SE,3.58,0,0
1902,2010,3,21,5,50,-5,1,1016,SE,5.37,0,0
1903,2010,3,21,6,51,-5,1,1017,cv,0.89,0,0
1904,2010,3,21,7,41,-5,0,1017,cv,1.78,0,0
1905,2010,3,21,8,48,-5,4,1017,SE,1.79,0,0
1906,2010,3,21,9,50,-8,7,1017,SE,4.92,0,0
1907,2010,3,21,10,55,-10,10,1016,SE,8.94,0,0
1908,2010,3,21,11,56,-12,11,1016,SE,12.96,0,0
1909,2010,3,21,12,52,-14,12,1013,SE,18.77,0,0
1910,2010,3,21,13,49,-14,13,1012,cv,3.13,0,0
1911,2010,3,21,14,53,-14,14,1011,SE,4.92,0,0
1912,2010,3,21,15,73,-13,14,1010,SE,10.73,0,0
1913,2010,3,21,16,82,-12,14,1010,SE,13.86,0,0
1914,2010,3,21,17,90,-12,14,1009,SE,17.88,0,0
1915,2010,3,21,18,106,-11,13,1009,SE,21.9,0,0
1916,2010,3,21,19,113,-5,10,1010,SE,25.92,0,0
1917,2010,3,21,20,121,-5,9,1010,SE,30.84,0,0
1918,2010,3,21,21,116,-5,8,1011,SE,34.86,0,0
1919,2010,3,21,22,111,-5,7,1012,SE,37.99,0,0
1920,2010,3,21,23,83,-5,7,1012,cv,3.13,0,0
1921,2010,3,22,0,85,-5,6,1012,SE,1.79,0,0
1922,2010,3,22,1,87,-3,5,1011,NW,3.13,0,0
1923,2010,3,22,2,90,-3,6,1011,NE,0.89,0,0
1924,2010,3,22,3,90,-3,5,1011,cv,0.89,0,0
1925,2010,3,22,4,100,-4,5,1010,cv,1.78,0,0
1926,2010,3,22,5,95,-4,4,1010,NE,0.89,0,0
1927,2010,3,22,6,96,-3,3,1010,SE,1.79,0,0
1928,2010,3,22,7,102,-2,4,1011,SE,2.68,0,0
1929,2010,3,22,8,112,-2,5,1012,cv,0.89,0,0
1930,2010,3,22,9,315,-2,6,1012,NW,3.13,0,0
1931,2010,3,22,10,784,-8,11,1013,NW,11.18,0,0
1932,2010,3,22,11,761,-10,12,1013,NW,18.33,0,0
1933,2010,3,22,12,204,-11,12,1013,NW,28.16,0,0
1934,2010,3,22,13,122,-12,13,1014,NW,37.99,0,0
1935,2010,3,22,14,158,-10,13,1014,NW,47.82,0,0
1936,2010,3,22,15,226,-14,14,1014,NW,57.65,0,0
1937,2010,3,22,16,128,-13,14,1015,NW,67.48,0,0
1938,2010,3,22,17,49,-14,13,1015,NW,77.31,0,0
1939,2010,3,22,18,47,-12,12,1016,NW,84.46,0,0
1940,2010,3,22,19,27,-12,11,1018,NW,92.51,0,0
1941,2010,3,22,20,25,-12,9,1019,NW,97.43,0,0
1942,2010,3,22,21,27,-12,9,1020,NW,103.24,0,0
1943,2010,3,22,22,18,-11,8,1021,NW,110.39,0,0
1944,2010,3,22,23,NA,-10,7,1022,NE,4.02,0,0
1945,2010,3,23,0,28,-10,7,1022,NW,4.02,0,0
1946,2010,3,23,1,16,-9,5,1022,NE,1.79,0,0
1947,2010,3,23,2,24,-10,6,1022,NE,7.6,0,0
1948,2010,3,23,3,24,-9,1,1021,NW,4.02,0,0
1949,2010,3,23,4,25,-8,2,1022,cv,0.89,0,0
1950,2010,3,23,5,46,-6,0,1022,NE,0.89,0,0
1951,2010,3,23,6,54,-8,0,1022,NW,0.89,0,0
1952,2010,3,23,7,60,-7,1,1023,cv,0.89,0,0
1953,2010,3,23,8,86,-6,4,1023,NW,0.89,0,0
1954,2010,3,23,9,58,-6,6,1024,SE,3.13,0,0
1955,2010,3,23,10,63,-7,10,1024,SE,8.94,0,0
1956,2010,3,23,11,59,-7,11,1023,SE,14.75,0,0
1957,2010,3,23,12,59,-8,12,1022,SE,21.9,0,0
1958,2010,3,23,13,54,-8,13,1021,SE,29.05,0,0
1959,2010,3,23,14,53,-8,13,1019,SE,34.86,0,0
1960,2010,3,23,15,55,-8,13,1018,SE,40.67,0,0
1961,2010,3,23,16,60,-8,13,1018,SE,46.48,0,0
1962,2010,3,23,17,55,-9,12,1018,SE,52.29,0,0
1963,2010,3,23,18,64,-8,11,1018,SE,59.44,0,0
1964,2010,3,23,19,64,-8,11,1019,SE,64.36,0,0
1965,2010,3,23,20,55,-7,9,1020,SE,67.49,0,0
1966,2010,3,23,21,57,-8,10,1020,SE,71.51,0,0
1967,2010,3,23,22,63,-6,7,1020,SE,75.53,0,0
1968,2010,3,23,23,69,-7,6,1020,SE,79.55,0,0
1969,2010,3,24,0,70,-6,6,1020,SE,83.57,0,0
1970,2010,3,24,1,72,-6,6,1020,SE,86.7,0,0
1971,2010,3,24,2,71,-5,5,1019,SE,89.83,0,0
1972,2010,3,24,3,73,-6,4,1020,NE,3.13,0,0
1973,2010,3,24,4,71,-6,5,1020,SE,1.79,0,0
1974,2010,3,24,5,70,-6,4,1020,NE,1.79,0,0
1975,2010,3,24,6,68,-5,4,1021,NW,1.79,0,0
1976,2010,3,24,7,63,-4,4,1022,NW,4.92,0,0
1977,2010,3,24,8,67,-6,7,1022,NW,10.73,0,0
1978,2010,3,24,9,76,-8,9,1022,NW,16.54,0,0
1979,2010,3,24,10,65,-11,10,1023,NE,7.15,0,0
1980,2010,3,24,11,44,-14,11,1023,NE,14.3,0,0
1981,2010,3,24,12,36,-15,11,1022,NE,19.22,0,0
1982,2010,3,24,13,29,-16,11,1022,NE,24.14,0,0
1983,2010,3,24,14,20,-15,11,1021,SE,4.02,0,0
1984,2010,3,24,15,53,-9,10,1022,SE,8.04,0,0
1985,2010,3,24,16,92,-8,10,1021,SE,12.96,0,0
1986,2010,3,24,17,134,-5,9,1022,SE,18.77,0,0
1987,2010,3,24,18,97,-4,7,1023,SE,23.69,0,0
1988,2010,3,24,19,64,-3,6,1024,SE,27.71,0,0
1989,2010,3,24,20,52,-1,6,1026,NW,4.92,0,1
1990,2010,3,24,21,63,1,3,1027,NE,3.13,0,2
1991,2010,3,24,22,36,1,2,1027,SE,4.02,0,3
1992,2010,3,24,23,22,0,1,1027,SE,7.15,0,0
1993,2010,3,25,0,48,0,2,1027,SE,10.28,0,0
1994,2010,3,25,1,52,0,1,1028,SE,14.3,0,0
1995,2010,3,25,2,43,-1,1,1028,SE,16.09,0,0
1996,2010,3,25,3,44,-2,1,1028,SE,17.88,0,0
1997,2010,3,25,4,51,-2,1,1027,SE,19.67,0,0
1998,2010,3,25,5,69,-2,1,1028,NW,1.79,0,0
1999,2010,3,25,6,54,-2,1,1029,NW,5.81,0,0
